Step,dist,comp_time,discarded_paths
1600,0.7585269555490498,0.35513882199302316,4722
1625,0.7120270686822524,0.3551855059922673,3214
1650,0.6669735924223756,0.3565179540310055,2649
1675,0.6249966806247859,0.37130607600556687,1627
1700,0.5883012528301925,0.3577513000345789,611
1725,0.5589253877948752,0.35773948300629854,116
1750,0.5348844553517371,0.3601062780362554,150
1775,0.5145871794154688,0.35570070100948215,95
1800,0.4988685525348478,0.359704333008267,33
1825,0.4897973594393292,0.35718962299870327,3
1850,0.487176474039631,0.3594764770241454,0
1875,0.4889231889313809,0.3604565500281751,0
1900,0.49420716561024164,0.37419429898727685,0
1925,0.5026964659413411,0.3566055469564162,0
1950,0.5123948064948762,0.3589900179649703,0
1975,0.5229952449112327,0.3579072789871134,0
2000,0.5320110296154543,0.3579373700194992,0
2025,0.5399194711328593,0.35801632999209687,0
2050,0.545588549083493,0.3562792169977911,0
2075,0.551026401075684,0.3578378829988651,0
2100,0.5547575380025686,0.3571775260497816,0
2125,0.5580649877104472,0.38068402401404455,0
2150,0.5590696179812088,0.3581320330267772,0
2175,0.5587823519683871,0.3582448909874074,0
2200,0.5582484633138097,0.36059291200945154,0
2225,0.5577728188361362,0.35617384302895516,0
2250,0.5596322030961902,0.3569586510420777,0
2275,0.5614892527662724,0.35594029998173937,0
2300,0.5615447916012506,0.3601523810066283,0
2325,0.5640504574685119,0.3561328880023211,0
2350,0.56596612679686,0.3573225190048106,0
2375,0.5660518470086704,0.36837412195745856,0
2400,0.5667788136231592,0.3565600349684246,0
2425,0.5677606872214879,0.35642680298769847,0
2450,0.5659825641071908,0.3595797590096481,0
2475,0.5647800203142516,0.355543720012065,0
2500,0.5646353408485999,0.355986203008797,0
2525,0.565678601293948,0.3537442880333401,0
2550,0.5650248753830456,0.356867257039994,0
2575,0.5660668728139933,0.35564210498705506,0
2600,0.5698268487124324,0.3719552489928901,0
2625,0.5741913723924043,0.35422347899293527,0
2650,0.5758053220002208,0.3551974190049805,0
2675,0.5738263813543735,0.3522332370048389,0
2700,0.5716257538112369,0.35675534000620246,0
2725,0.5726332665347056,0.3551277840160765,0
2750,0.5750451213585429,0.3541083059972152,0
2775,0.5746852312924986,0.3554751640185714,0
2800,0.5749291923553244,0.35669072199380025,0
2825,0.5734008505428826,0.3545857529970817,0
2850,0.5714190772503716,0.3570872620330192,0
2875,0.5684260896417307,0.3580197239643894,0
2900,0.5667677374831211,0.3573593339533545,0
2925,0.5698768348856782,0.35246840701438487,0
2950,0.5721969251511125,0.35219325800426304,0
2975,0.5702548175408788,0.35194328700890765,0
3000,0.5705576687873256,0.36032792599871755,0
3025,0.5702925621916924,0.3533919590408914,0
3050,0.5705958923971565,0.3558515780023299,0
3075,0.5417797172822348,0.3740457320236601,0
3100,0.5112951613440868,0.3325696620158851,0
3125,0.480271486246988,0.32194447703659534,0
3150,0.4515730252885674,0.290903770015575,0
3175,0.4210674881885521,0.27755059499759227,0
3200,0.39135170351902854,0.2580300309928134,0
3225,0.36096663221438113,0.23452167597133666,0
3250,0.32730538134431425,0.22661352599970996,0
3275,0.2961683523482408,0.19463056896347553,0
3300,0.2695220410547434,0.17517720599425957,0
3325,0.24153215349587315,0.15325753897195682,0
3350,0.21448168846779114,0.1478539989911951,0
3375,0.1870309829908858,0.11211824300698936,0
3400,0.15794292212576608,0.09181415499188006,0
3425,0.12497000309088806,0.07129411899950355,0
3450,0.08951422207005215,0.0504134870134294,0
3475,0.052976501005164635,0.03034105198457837,0
3500,0.020691202442434505,0.008606832008808851,0
