Step,dist,comp_time,discarded_paths
3250,0.328569494127277,0.1592105720192194,0
3275,0.29848975911336867,0.14212341501843184,0
3300,0.2668358811255882,0.12696359201800078,0
3325,0.23784967130585866,0.1123028639703989,0
3350,0.2130951071434204,0.09775362996151671,0
3375,0.19183420411544683,0.08122406800976023,0
3400,0.16913606658327315,0.06800755800213665,0
3425,0.1451197824819572,0.051654583017807454,0
3450,0.11925261109971896,0.036999962001573294,0
3475,0.09350661230804208,0.027323263988364488,0
3500,0.07048434871900008,0.0062572750030085444,0
