Step,x,y,obs_x,obs_y,u_nom_v,u_nom_w,us0v,us0w,us1v,us1w,us2v,us2w
2359,2.0862864934093968,1.8506115287237688,1.3653900709219857,1.3653900709219857,-0.5467303871104691,-2.6551836272623426,2.443965,-0.69572663,2.443965,-0.69572663,2.443965,-0.69572663
2360,2.086721303279813,1.8530165037950437,1.3652482269503545,1.3652482269503545,-0.5467303871104691,-2.6551836272623426,2.435965,-0.7257266,2.435965,-0.7257266,2.435965,-0.7257266
2361,2.0871563574984875,1.8554133044972592,1.3651063829787233,1.3651063829787233,-0.5467303871104691,-2.6551836272623426,2.4279652,-0.7557266,2.4279652,-0.7557266,2.4279652,-0.7557266
2362,2.087591716560874,1.857801918598635,1.3649645390070921,1.3649645390070921,-0.5467303871104691,-2.6551836272623426,2.4199653,-0.78572655,2.4199653,-0.78572655,2.4199653,-0.78572655
2363,2.0880274402269805,1.8601823338525685,1.364822695035461,1.364822695035461,-0.5467303871104691,-2.6551836272623426,2.4119654,-0.8157265,2.4119654,-0.8157265,2.4119654,-0.8157265
2364,2.088463587520353,1.862554537993325,1.3646808510638297,1.3646808510638297,-0.5467303871104691,-2.6551836272623426,2.4039655,-0.8457265,2.4039655,-0.8457265,2.4039655,-0.8457265
2365,2.088900216727059,1.8649185187318398,1.3645390070921986,1.3645390070921986,-0.5467303871104691,-2.6551836272623426,2.3959656,-0.87572646,2.3959656,-0.87572646,2.3959656,-0.87572646
2366,2.089337385394669,1.8672742637516289,1.3643971631205674,1.3643971631205674,-0.5467303871104691,-2.6551836272623426,2.3879657,-0.90572643,2.3879657,-0.90572643,2.3879657,-0.90572643
2367,2.0897751503312363,1.8696217607048111,1.3642553191489362,1.3642553191489362,-0.5467303871104691,-2.6551836272623426,2.3799658,-0.9357264,2.3799658,-0.9357264,2.3799658,-0.9357264
2368,2.0902135676042755,1.8719609972082412,1.364113475177305,1.364113475177305,-0.5467303871104691,-2.6551836272623426,2.3799658,-0.9357264,2.3799658,-0.9357264,2.3799658,-0.9357264
2369,2.090654173570422,1.8742998224490137,1.3639716312056738,1.3639716312056738,-0.5467303871104691,-2.6551836272623426,2.3799658,-0.9357264,2.3799658,-0.9357264,2.3799658,-0.9357264
2370,2.0910969678438875,1.8766382343792913,1.3638297872340426,1.3638297872340426,-0.5467303871104691,-2.6551836272623426,2.3799658,-0.9357264,2.3799658,-0.9357264,2.3799658,-0.9357264
2371,2.0915419500369694,1.8789762309515983,1.3636879432624114,1.3636879432624114,-0.5467303871104691,-2.6551836272623426,2.3799658,-0.9357264,2.3799658,-0.9357264,2.3799658,-0.9357264
2372,2.091989119760048,1.8813138101188225,1.36354609929078,1.36354609929078,-0.5467303871104691,-2.6551836272623426,2.3799658,-0.9357264,2.3799658,-0.9357264,2.3799658,-0.9357264
2373,2.0924384766215884,1.8836509698342174,1.363404255319149,1.363404255319149,-0.5467303871104691,-2.6551836272623426,2.3799658,-0.9357264,2.3799658,-0.9357264,2.3799658,-0.9357264
2374,2.0928900202281415,1.8859877080514038,1.3632624113475176,1.3632624113475176,-0.5467303871104691,-2.6551836272623426,2.3799658,-0.9357264,2.3799658,-0.9357264,2.3799658,-0.9357264
2375,2.093343750184343,1.8883240227243716,1.3631205673758866,1.3631205673758866,-1.549366931768487,-2.2441892222489352,2.371966,-0.9657264,2.371966,-0.9657264,2.371966,-0.9657264
2376,2.0937981336001625,1.8906520600676722,1.3629787234042552,1.3629787234042552,-1.549366931768487,-2.2441892222489352,2.363966,-0.99572635,2.363966,-0.99572635,2.363966,-0.99572635
2377,2.0942532249761445,1.892971807259217,1.362836879432624,1.362836879432624,-1.549366931768487,-2.2441892222489352,2.355966,-1.0257263,2.355966,-1.0257263,2.355966,-1.0257263
2378,2.094709078068927,1.8952832514355877,1.3626950354609928,1.3626950354609928,-1.549366931768487,-2.2441892222489352,2.3479662,-1.0557263,2.3479662,-1.0557263,2.3479662,-1.0557263
2379,2.0951657458901813,1.8975863796886199,1.3625531914893616,1.3625531914893616,-1.549366931768487,-2.2441892222489352,2.3399663,-1.0857263,2.3399663,-1.0857263,2.3399663,-1.0857263
2380,2.095623280705557,1.899881179062098,1.3624113475177304,1.3624113475177304,-1.549366931768487,-2.2441892222489352,2.3319664,-1.1157262,2.3319664,-1.1157262,2.3319664,-1.1157262
2381,2.0960817340336133,1.9021676365485616,1.3622695035460992,1.3622695035460992,-1.549366931768487,-2.2441892222489352,2.3239665,-1.1457262,2.3239665,-1.1457262,2.3239665,-1.1457262
2382,2.0965411566447574,1.9044457390862235,1.362127659574468,1.362127659574468,-1.549366931768487,-2.2441892222489352,2.3159666,-1.1757262,2.3159666,-1.1757262,2.3159666,-1.1757262
2383,2.0970015985601704,1.906715473555999,1.3619858156028368,1.3619858156028368,-1.549366931768487,-2.2441892222489352,2.3079667,-1.2057261,2.3079667,-1.2057261,2.3079667,-1.2057261
2384,2.097463109050733,1.908976826778648,1.3618439716312056,1.3618439716312056,-1.549366931768487,-2.2441892222489352,2.2999668,-1.2357261,2.2999668,-1.2357261,2.2999668,-1.2357261
2385,2.0979257366359474,1.9112297855120286,1.3617021276595744,1.3617021276595744,-1.549366931768487,-2.2441892222489352,2.291967,-1.2657261,2.291967,-1.2657261,2.291967,-1.2657261
2386,2.0983895290828523,1.9134743364484628,1.3615602836879432,1.3615602836879432,-1.549366931768487,-2.2441892222489352,2.283967,-1.2957261,2.283967,-1.2957261,2.283967,-1.2957261
2387,2.0988545334049356,1.9157104662122149,1.361418439716312,1.361418439716312,-1.549366931768487,-2.2441892222489352,2.2759671,-1.325726,2.2759671,-1.325726,2.2759671,-1.325726
2388,2.0993207958610416,1.917938161357082,1.3612765957446809,1.3612765957446809,-1.549366931768487,-2.2441892222489352,2.2679672,-1.355726,2.2679672,-1.355726,2.2679672,-1.355726
2389,2.099788361954272,1.920157408364098,1.3611347517730497,1.3611347517730497,-1.549366931768487,-2.2441892222489352,2.2599673,-1.385726,2.2599673,-1.385726,2.2599673,-1.385726
2390,2.1002572764308853,1.9223681936393482,1.3609929078014185,1.3609929078014185,-1.549366931768487,-2.2441892222489352,2.2519674,-1.415726,2.2519674,-1.415726,2.2519674,-1.415726
2391,2.100727583279187,1.9245705035118998,1.3608510638297873,1.3608510638297873,-1.549366931768487,-2.2441892222489352,2.2439675,-1.4457259,2.2439675,-1.4457259,2.2439675,-1.4457259
2392,2.1011993257284196,1.9267643242318429,1.360709219858156,1.360709219858156,-1.549366931768487,-2.2441892222489352,2.2359676,-1.4757259,2.2359676,-1.4757259,2.2359676,-1.4757259
2393,2.1016725462476433,1.9289496419684453,1.3605673758865247,1.3605673758865247,-1.549366931768487,-2.2441892222489352,2.2279677,-1.5057259,2.2279677,-1.5057259,2.2279677,-1.5057259
2394,2.102147286544615,1.9311264428084223,1.3604255319148937,1.3604255319148937,-1.549366931768487,-2.2441892222489352,2.2199678,-1.5357258,2.2199678,-1.5357258,2.2199678,-1.5357258
2395,2.1026235875646613,1.933294712754317,1.3602836879432623,1.3602836879432623,-1.549366931768487,-2.2441892222489352,2.211968,-1.5657258,2.211968,-1.5657258,2.211968,-1.5657258
2396,2.1031014894895455,1.9354544377229963,1.3601418439716313,1.3601418439716313,-1.549366931768487,-2.2441892222489352,2.203968,-1.5957258,2.203968,-1.5957258,2.203968,-1.5957258
2397,2.103581031736333,1.93760560354426,1.3599999999999999,1.3599999999999999,-1.549366931768487,-2.2441892222489352,2.1959682,-1.6257257,2.1959682,-1.6257257,2.1959682,-1.6257257
2398,2.104062252956248,1.9397481959595635,1.3598581560283687,1.3598581560283687,-1.549366931768487,-2.2441892222489352,2.1879683,-1.6557257,2.1879683,-1.6557257,2.1879683,-1.6557257
2399,2.10454519103353,1.941882200620855,1.3597163120567375,1.3597163120567375,-1.549366931768487,-2.2441892222489352,2.1799684,-1.6857257,2.1799684,-1.6857257,2.1799684,-1.6857257
2400,2.105029883084285,1.944007603089526,1.3595744680851063,1.3595744680851063,-1.6513998216631678,-3.3820835789843704,2.1719685,-1.7157257,2.1719685,-1.7157257,2.1719685,-1.7157257
2401,2.105516365455328,1.9461243888354764,1.359432624113475,1.359432624113475,-1.6513998216631678,-3.3820835789843704,2.1719685,-1.7157257,2.1719685,-1.7157257,2.1719685,-1.7157257
2402,2.1060064789321786,1.9482403367959436,1.359290780141844,1.359290780141844,-1.6513998216631678,-3.3820835789843704,2.1719685,-1.7157257,2.1719685,-1.7157257,2.1719685,-1.7157257
2403,2.1065002220720825,1.950355440742182,1.3591489361702127,1.3591489361702127,-1.6513998216631678,-3.3820835789843704,2.1719685,-1.7157257,2.1719685,-1.7157257,2.1719685,-1.7157257
2404,2.106997593421602,1.9524696944479307,1.3590070921985815,1.3590070921985815,-1.6513998216631678,-3.3820835789843704,2.1719685,-1.7157257,2.1719685,-1.7157257,2.1719685,-1.7157257
2405,2.107498591516617,1.9545830916894322,1.3588652482269503,1.3588652482269503,-1.6513998216631678,-3.3820835789843704,2.1639686,-1.7457256,2.1639686,-1.7457256,2.1639686,-1.7457256
2406,2.1080013562296758,1.9566878452582142,1.3587234042553191,1.3587234042553191,-1.6513998216631678,-3.3820835789843704,2.1639686,-1.7457256,2.1639686,-1.7457256,2.1639686,-1.7457256
2407,2.1085077944970196,1.9587917179310173,1.358581560283688,1.358581560283688,-1.6513998216631678,-3.3820835789843704,2.1639686,-1.7457256,2.1639686,-1.7457256,2.1639686,-1.7457256
2408,2.109017904775249,1.960894703296169,1.3584397163120567,1.3584397163120567,-1.6513998216631678,-3.3820835789843704,2.1559687,-1.7757256,2.1559687,-1.7757256,2.1559687,-1.7757256
2409,2.109529786132385,1.9629890237982224,1.3582978723404255,1.3582978723404255,-1.6513998216631678,-3.3820835789843704,2.1559687,-1.7757256,2.1559687,-1.7757256,2.1559687,-1.7757256
2410,2.110045385619071,1.9650824320380156,1.3581560283687943,1.3581560283687943,-1.6513998216631678,-3.3820835789843704,2.1559687,-1.7757256,2.1559687,-1.7757256,2.1559687,-1.7757256
2411,2.110564701609518,1.9671749214146124,1.3580141843971631,1.3580141843971631,-1.6513998216631678,-3.3820835789843704,2.1559687,-1.7757256,2.1559687,-1.7757256,2.1559687,-1.7757256
2412,2.111087732466219,1.969266485329974,1.357872340425532,1.357872340425532,-1.6513998216631678,-3.3820835789843704,2.1559687,-1.7757256,2.1559687,-1.7757256,2.1559687,-1.7757256
2413,2.1116144765399527,1.97135711718898,1.3577304964539008,1.3577304964539008,-1.6513998216631678,-3.3820835789843704,2.1559687,-1.7757256,2.1559687,-1.7757256,2.1559687,-1.7757256
2414,2.112144932169789,1.973446810399449,1.3575886524822693,1.3575886524822693,-1.6513998216631678,-3.3820835789843704,2.1559687,-1.7757256,2.1559687,-1.7757256,2.1559687,-1.7757256
2415,2.1126790976830954,1.9755355583721586,1.3574468085106384,1.3574468085106384,-1.6513998216631678,-3.3820835789843704,2.1559687,-1.7757256,2.1559687,-1.7757256,2.1559687,-1.7757256
2416,2.1132169713955404,1.9776233545208677,1.357304964539007,1.357304964539007,-1.6513998216631678,-3.3820835789843704,2.1559687,-1.7757256,2.1559687,-1.7757256,2.1559687,-1.7757256
2417,2.1137585516111006,1.9797101922623364,1.357163120567376,1.357163120567376,-1.6513998216631678,-3.3820835789843704,2.1559687,-1.7757256,2.1559687,-1.7757256,2.1559687,-1.7757256
2418,2.114303836622065,1.9817960650163466,1.3570212765957446,1.3570212765957446,-1.6513998216631678,-3.3820835789843704,2.1559687,-1.7757256,2.1559687,-1.7757256,2.1559687,-1.7757256
2419,2.11485282470904,1.983880966205723,1.3568794326241134,1.3568794326241134,-1.6513998216631678,-3.3820835789843704,2.1559687,-1.7757256,2.1559687,-1.7757256,2.1559687,-1.7757256
2420,2.115405514140957,1.9859648892563542,1.3567375886524822,1.3567375886524822,-1.6513998216631678,-3.3820835789843704,2.1559687,-1.7757256,2.1559687,-1.7757256,2.1559687,-1.7757256
2421,2.1159619031750747,1.9880478275972127,1.356595744680851,1.356595744680851,-1.6513998216631678,-3.3820835789843704,2.1559687,-1.7757256,2.1559687,-1.7757256,2.1559687,-1.7757256
2422,2.116521990056987,1.9901297746603759,1.3564539007092198,1.3564539007092198,-1.6513998216631678,-3.3820835789843704,2.1559687,-1.7757256,2.1559687,-1.7757256,2.1559687,-1.7757256
2423,2.117085773020628,1.9922107238810474,1.3563120567375886,1.3563120567375886,-1.6513998216631678,-3.3820835789843704,2.1559687,-1.7757256,2.1559687,-1.7757256,2.1559687,-1.7757256
2424,2.117653250288276,1.9942906686975765,1.3561702127659574,1.3561702127659574,-1.6513998216631678,-3.3820835789843704,2.1559687,-1.7757256,2.1559687,-1.7757256,2.1559687,-1.7757256
2425,2.118224420070562,1.9963696025514803,1.3560283687943262,1.3560283687943262,-0.9757214191825264,-0.8699399317839275,2.1479688,-1.7457256,2.1479688,-1.7457256,2.1479688,-1.7457256
2426,2.1187971474998704,1.9984398086099762,1.355886524822695,1.355886524822695,-0.9757214191825264,-0.8699399317839275,2.1399689,-1.7157257,2.1399689,-1.7157257,2.1399689,-1.7157257
2427,2.1193713415430375,2.0005013051474996,1.3557446808510638,1.3557446808510638,-0.9757214191825264,-0.8699399317839275,2.131969,-1.6857257,2.131969,-1.6857257,2.131969,-1.6857257
2428,2.1199469119593255,2.0025541106440197,1.3556028368794326,1.3556028368794326,-0.9757214191825264,-0.8699399317839275,2.123969,-1.6557257,2.123969,-1.6557257,2.123969,-1.6557257
2429,2.120523769298809,2.004598243774336,1.3554609929078014,1.3554609929078014,-0.9757214191825264,-0.8699399317839275,2.1159692,-1.6257257,2.1159692,-1.6257257,2.1159692,-1.6257257
2430,2.1211018249007267,2.006633723397494,1.3553191489361702,1.3553191489361702,-0.9757214191825264,-0.8699399317839275,2.1079693,-1.5957258,2.1079693,-1.5957258,2.1079693,-1.5957258
2431,2.1216809908917904,2.0086605685463215,1.355177304964539,1.355177304964539,-0.9757214191825264,-0.8699399317839275,2.0999694,-1.5657258,2.0999694,-1.5657258,2.0999694,-1.5657258
2432,2.1222611801844615,2.0106787984170835,1.3550354609929078,1.3550354609929078,-0.9757214191825264,-0.8699399317839275,2.0919695,-1.5357258,2.0919695,-1.5357258,2.0919695,-1.5357258
2433,2.122842306475192,2.012688432359255,1.3548936170212764,1.3548936170212764,-0.9757214191825264,-0.8699399317839275,2.0839696,-1.5057259,2.0839696,-1.5057259,2.0839696,-1.5057259
2434,2.1234242842426316,2.0146894898654137,1.3547517730496454,1.3547517730496454,-0.9757214191825264,-0.8699399317839275,2.0759697,-1.4757259,2.0759697,-1.4757259,2.0759697,-1.4757259
2435,2.1240070287458095,2.016681990561251,1.354609929078014,1.354609929078014,-0.9757214191825264,-0.8699399317839275,2.0679698,-1.4457259,2.0679698,-1.4457259,2.0679698,-1.4457259
2436,2.1245904560222817,2.0186659541957,1.354468085106383,1.354468085106383,-0.9757214191825264,-0.8699399317839275,2.05997,-1.415726,2.05997,-1.415726,2.05997,-1.415726
2437,2.125174482886255,2.0206414006311832,1.3543262411347516,1.3543262411347516,-0.9757214191825264,-0.8699399317839275,2.05197,-1.385726,2.05197,-1.385726,2.05197,-1.385726
2438,2.1257590269266857,2.0226083498339746,1.3541843971631204,1.3541843971631204,-0.9757214191825264,-0.8699399317839275,2.04397,-1.355726,2.04397,-1.355726,2.04397,-1.355726
2439,2.126344006505356,2.0245668218646835,1.3540425531914893,1.3540425531914893,-0.9757214191825264,-0.8699399317839275,2.0359702,-1.325726,2.0359702,-1.325726,2.0359702,-1.325726
2440,2.1269293407549257,2.026516836868851,1.353900709219858,1.353900709219858,-0.9757214191825264,-0.8699399317839275,2.0279703,-1.2957261,2.0279703,-1.2957261,2.0279703,-1.2957261
2441,2.127514949576969,2.0284584150676666,1.3537588652482269,1.3537588652482269,-0.9757214191825264,-0.8699399317839275,2.0199704,-1.2657261,2.0199704,-1.2657261,2.0199704,-1.2657261
2442,2.1281007536399903,2.030391576748798,1.3536170212765957,1.3536170212765957,-0.9757214191825264,-0.8699399317839275,2.0119705,-1.2357261,2.0119705,-1.2357261,2.0119705,-1.2357261
2443,2.1286866743774233,2.03231634225734,1.3534751773049645,1.3534751773049645,-0.9757214191825264,-0.8699399317839275,2.0039706,-1.2057261,2.0039706,-1.2057261,2.0039706,-1.2057261
2444,2.129272633985618,2.0342327319868776,1.3533333333333333,1.3533333333333333,-0.9757214191825264,-0.8699399317839275,1.9959706,-1.1757262,1.9959706,-1.1757262,1.9959706,-1.1757262
2445,2.129858555391578,2.0361407662722044,1.353191489361702,1.353191489361702,-0.9757214191825264,-0.8699399317839275,1.9879706,-1.1457262,1.9879706,-1.1457262,1.9879706,-1.1457262
2446,2.1304443623111595,2.0380404655776068,1.3530496453900709,1.3530496453900709,-0.9757214191825264,-0.8699399317839275,1.9799706,-1.1157262,1.9799706,-1.1157262,1.9799706,-1.1157262
2447,2.1310299792170286,2.03993185038974,1.3529078014184397,1.3529078014184397,-0.9757214191825264,-0.8699399317839275,1.9719706,-1.0857263,1.9719706,-1.0857263,1.9719706,-1.0857263
2448,2.1316153313366044,2.0418149412091506,1.3527659574468085,1.3527659574468085,-0.9757214191825264,-0.8699399317839275,1.9639705,-1.0557263,1.9639705,-1.0557263,1.9639705,-1.0557263
2449,2.1322003446499953,2.043689758541913,1.3526241134751773,1.3526241134751773,-0.9757214191825264,-0.8699399317839275,1.9559705,-1.0257263,1.9559705,-1.0257263,1.9559705,-1.0257263
2450,2.1327849458879307,2.0455563228913816,1.352482269503546,1.352482269503546,-1.3851884852857768,-4.33310268512718,1.9479705,-1.0557263,1.9479705,-1.0557263,1.9479705,-1.0557263
2451,2.1333690625296873,2.047414654750054,1.352340425531915,1.352340425531915,-1.3851884852857768,-4.33310268512718,1.9399705,-1.0857263,1.9399705,-1.0857263,1.9399705,-1.0857263
2452,2.1339527338070488,2.049264739574636,1.3521985815602837,1.3521985815602837,-1.3851884852857768,-4.33310268512718,1.9319705,-1.1157262,1.9319705,-1.1157262,1.9319705,-1.1157262
2453,2.134535998215421,2.051106562888129,1.3520567375886525,1.3520567375886525,-1.3851884852857768,-4.33310268512718,1.9239705,-1.1457262,1.9239705,-1.1457262,1.9239705,-1.1457262
2454,2.135118893512839,2.052940110277884,1.351914893617021,1.351914893617021,-1.3851884852857768,-4.33310268512718,1.9159704,-1.1757262,1.9159704,-1.1757262,1.9159704,-1.1757262
2455,2.1357014567189907,2.054765367393772,1.3517730496453901,1.3517730496453901,-1.3851884852857768,-4.33310268512718,1.9079704,-1.2057261,1.9079704,-1.2057261,1.9079704,-1.2057261
2456,2.136283724114252,2.0565823199464575,1.3516312056737587,1.3516312056737587,-1.3851884852857768,-4.33310268512718,1.8999704,-1.2357261,1.8999704,-1.2357261,1.8999704,-1.2357261
2457,2.1368657312387356,2.058390953705784,1.3514893617021277,1.3514893617021277,-1.3851884852857768,-4.33310268512718,1.8919704,-1.2657261,1.8919704,-1.2657261,1.8919704,-1.2657261
2458,2.137447512891356,2.060191254499271,1.3513475177304963,1.3513475177304963,-1.3851884852857768,-4.33310268512718,1.8839704,-1.2957261,1.8839704,-1.2957261,1.8839704,-1.2957261
2459,2.138029103128906,2.06198320821072,1.3512056737588651,1.3512056737588651,-1.3851884852857768,-4.33310268512718,1.8759704,-1.325726,1.8759704,-1.325726,1.8759704,-1.325726
2460,2.138610535265146,2.0637668007789283,1.351063829787234,1.351063829787234,-1.3851884852857768,-4.33310268512718,1.8679703,-1.355726,1.8679703,-1.355726,1.8679703,-1.355726
2461,2.1391918418699114,2.0655420181965165,1.3509219858156027,1.3509219858156027,-1.3851884852857768,-4.33310268512718,1.8599703,-1.385726,1.8599703,-1.385726,1.8599703,-1.385726
2462,2.13977305476823,2.0673088465088636,1.3507801418439715,1.3507801418439715,-1.3851884852857768,-4.33310268512718,1.8519703,-1.415726,1.8519703,-1.415726,1.8519703,-1.415726
2463,2.1403542050394546,2.0690672718131546,1.3506382978723404,1.3506382978723404,-1.3851884852857768,-4.33310268512718,1.8519703,-1.415726,1.8519703,-1.415726,1.8519703,-1.415726
2464,2.1409378440787057,2.070824872313674,1.3504964539007092,1.3504964539007092,-1.3851884852857768,-4.33310268512718,1.8519703,-1.415726,1.8519703,-1.415726,1.8519703,-1.415726
2465,2.14152397081287,2.0725816447801773,1.350354609929078,1.350354609929078,-1.3851884852857768,-4.33310268512718,1.8519703,-1.415726,1.8519703,-1.415726,1.8519703,-1.415726
2466,2.1421125840671853,2.0743375856916004,1.3502127659574468,1.3502127659574468,-1.3851884852857768,-4.33310268512718,1.8519703,-1.415726,1.8519703,-1.415726,1.8519703,-1.415726
2467,2.142703682661906,2.0760926915285474,1.3500709219858156,1.3500709219858156,-1.3851884852857768,-4.33310268512718,1.8519703,-1.415726,1.8519703,-1.415726,1.8519703,-1.415726
2468,2.1432972654123055,2.0778469587732946,1.3499290780141844,1.3499290780141844,-1.3851884852857768,-4.33310268512718,1.8519703,-1.415726,1.8519703,-1.415726,1.8519703,-1.415726
2469,2.1438933311286776,2.0796003839098005,1.3497872340425532,1.3497872340425532,-1.3851884852857768,-4.33310268512718,1.8519703,-1.415726,1.8519703,-1.415726,1.8519703,-1.415726
2470,2.1444918786163405,2.081352963423711,1.349645390070922,1.349645390070922,-1.3851884852857768,-4.33310268512718,1.8519703,-1.415726,1.8519703,-1.415726,1.8519703,-1.415726
2471,2.1450929066756372,2.0831046938023663,1.3495035460992908,1.3495035460992908,-1.3851884852857768,-4.33310268512718,1.8519703,-1.415726,1.8519703,-1.415726,1.8519703,-1.415726
2472,2.1456964141019395,2.084855571534809,1.3493617021276596,1.3493617021276596,-1.3851884852857768,-4.33310268512718,1.8519703,-1.415726,1.8519703,-1.415726,1.8519703,-1.415726
2473,2.14630239968565,2.0866055931117904,1.3492198581560284,1.3492198581560284,-1.3851884852857768,-4.33310268512718,1.8519703,-1.415726,1.8519703,-1.415726,1.8519703,-1.415726
2474,2.1469108622122035,2.088354755025778,1.3490780141843972,1.3490780141843972,-1.3851884852857768,-4.33310268512718,1.8519703,-1.415726,1.8519703,-1.415726,1.8519703,-1.415726
2475,2.1475218004620715,2.090103053770963,1.3489361702127658,1.3489361702127658,-1.7848465587171345,-3.0237203841659612,1.8439703,-1.4457259,1.8439703,-1.4457259,1.8439703,-1.4457259
2476,2.1481325634371946,2.0918429374195853,1.3487943262411348,1.3487943262411348,-1.7848465587171345,-3.0237203841659612,1.8359703,-1.4757259,1.8359703,-1.4757259,1.8359703,-1.4757259
2477,2.1487431804842947,2.0935743916694216,1.3486524822695034,1.3486524822695034,-1.7848465587171345,-3.0237203841659612,1.8359703,-1.4757259,1.8359703,-1.4757259,1.8359703,-1.4757259
2478,2.14935635200661,2.095304942900286,1.3485106382978724,1.3485106382978724,-1.7848465587171345,-3.0237203841659612,1.8359703,-1.4757259,1.8359703,-1.4757259,1.8359703,-1.4757259
2479,2.1499720766795805,2.0970345873740204,1.348368794326241,1.348368794326241,-1.7848465587171345,-3.0237203841659612,1.8359703,-1.4757259,1.8359703,-1.4757259,1.8359703,-1.4757259
2480,2.150590353162301,2.098763321323863,1.3482269503546098,1.3482269503546098,-1.7848465587171345,-3.0237203841659612,1.8359703,-1.4757259,1.8359703,-1.4757259,1.8359703,-1.4757259
2481,2.15121118010831,2.100491140985035,1.3480851063829786,1.3480851063829786,-1.7848465587171345,-3.0237203841659612,1.8359703,-1.4757259,1.8359703,-1.4757259,1.8359703,-1.4757259
2482,2.1518345561655914,2.1022180425947488,1.3479432624113474,1.3479432624113474,-1.7848465587171345,-3.0237203841659612,1.8359703,-1.4757259,1.8359703,-1.4757259,1.8359703,-1.4757259
2483,2.152460479976577,2.103944022392216,1.3478014184397162,1.3478014184397162,-1.7848465587171345,-3.0237203841659612,1.8359703,-1.4757259,1.8359703,-1.4757259,1.8359703,-1.4757259
2484,2.153088950178152,2.105669076618655,1.347659574468085,1.347659574468085,-1.7848465587171345,-3.0237203841659612,1.8359703,-1.4757259,1.8359703,-1.4757259,1.8359703,-1.4757259
2485,2.153719965401655,2.1073932015173016,1.3475177304964538,1.3475177304964538,-1.7848465587171345,-3.0237203841659612,1.8359703,-1.4757259,1.8359703,-1.4757259,1.8359703,-1.4757259
2486,2.154353524272881,2.109116393333413,1.3473758865248227,1.3473758865248227,-1.7848465587171345,-3.0237203841659612,1.8359703,-1.4757259,1.8359703,-1.4757259,1.8359703,-1.4757259
2487,2.154989625412088,2.1108386483142807,1.3472340425531915,1.3472340425531915,-1.7848465587171345,-3.0237203841659612,1.8359703,-1.4757259,1.8359703,-1.4757259,1.8359703,-1.4757259
2488,2.1556282674339955,2.112559962709235,1.3470921985815603,1.3470921985815603,-1.7848465587171345,-3.0237203841659612,1.8359703,-1.4757259,1.8359703,-1.4757259,1.8359703,-1.4757259
2489,2.1562694489477905,2.1142803327696558,1.346950354609929,1.346950354609929,-1.7848465587171345,-3.0237203841659612,1.8359703,-1.4757259,1.8359703,-1.4757259,1.8359703,-1.4757259
2490,2.1569131685571294,2.115999754748978,1.3468085106382979,1.3468085106382979,-1.7848465587171345,-3.0237203841659612,1.8359703,-1.4757259,1.8359703,-1.4757259,1.8359703,-1.4757259
2491,2.1575594248601413,2.1177182249027022,1.3466666666666667,1.3466666666666667,-1.7848465587171345,-3.0237203841659612,1.8359703,-1.4757259,1.8359703,-1.4757259,1.8359703,-1.4757259
2492,2.1582082164494305,2.119435739488402,1.3465248226950355,1.3465248226950355,-1.7848465587171345,-3.0237203841659612,1.8359703,-1.4757259,1.8359703,-1.4757259,1.8359703,-1.4757259
2493,2.1588595419120806,2.1211522947657313,1.3463829787234043,1.3463829787234043,-1.7848465587171345,-3.0237203841659612,1.8359703,-1.4757259,1.8359703,-1.4757259,1.8359703,-1.4757259
2494,2.159513399829657,2.1228678869964335,1.3462411347517729,1.3462411347517729,-1.7848465587171345,-3.0237203841659612,1.8359703,-1.4757259,1.8359703,-1.4757259,1.8359703,-1.4757259
2495,2.1601697887782096,2.12458251244435,1.346099290780142,1.346099290780142,-1.7848465587171345,-3.0237203841659612,1.8359703,-1.4757259,1.8359703,-1.4757259,1.8359703,-1.4757259
2496,2.160828707328277,2.126296167375426,1.3459574468085105,1.3459574468085105,-1.7848465587171345,-3.0237203841659612,1.8359703,-1.4757259,1.8359703,-1.4757259,1.8359703,-1.4757259
2497,2.1614901540448876,2.1280088480577217,1.3458156028368795,1.3458156028368795,-1.7848465587171345,-3.0237203841659612,1.8359703,-1.4757259,1.8359703,-1.4757259,1.8359703,-1.4757259
2498,2.1621541274875655,2.129720550761418,1.345673758865248,1.345673758865248,-1.7848465587171345,-3.0237203841659612,1.8359703,-1.4757259,1.8359703,-1.4757259,1.8359703,-1.4757259
2499,2.1628206262103316,2.1314312717588266,1.345531914893617,1.345531914893617,-1.7848465587171345,-3.0237203841659612,1.8359703,-1.4757259,1.8359703,-1.4757259,1.8359703,-1.4757259
2500,2.1634896487617072,2.1331410073243964,1.3453900709219857,1.3453900709219857,-0.8446514424225011,-3.1910167468518824,1.8279703,-1.5057259,1.8279703,-1.5057259,1.8279703,-1.5057259
2501,2.1641582675156856,2.13484230809608,1.3452482269503545,1.3452482269503545,-0.8446514424225011,-3.1910167468518824,1.8199703,-1.5357258,1.8199703,-1.5357258,1.8199703,-1.5357258
2502,2.164826509826514,2.1365351589587966,1.3451063829787233,1.3451063829787233,-0.8446514424225011,-3.1910167468518824,1.8119702,-1.5657258,1.8119702,-1.5657258,1.8119702,-1.5657258
2503,2.165494402302098,2.138219544884266,1.3449645390070921,1.3449645390070921,-0.8446514424225011,-3.1910167468518824,1.8039702,-1.5957258,1.8039702,-1.5957258,1.8039702,-1.5957258
