Step,u_nom_v,u_nom_w,u_safety_v,u_safety_w,x,y,obs_x
4165,1.8808851852594453,-1.5542133273792604,1.880885185259446,-1.5542133273792604,4.9840048252382125,0.26107389316520146,4.88561872909699
4166,1.8808851852594453,-1.5542133273792604,1.8808851852594453,-1.5542133273792604,4.985621737757096,0.2607041714369485,4.885351170568562
4167,1.8808851852594453,-1.5542133273792604,1.8808851852594455,-1.5542133273792604,4.987245833066011,0.26032998300417115,4.885083612040134
4168,1.8808851852594453,-1.5542133273792604,1.8808851852594446,-1.5542133273792604,4.98887711215821,0.2599513520695967,4.884816053511706
4169,1.8808851852594453,-1.5542133273792604,1.8808851852594448,-1.5542133273792604,4.990515576366852,0.259568303503668,4.884548494983278
4170,1.8808851852594453,-1.5542133273792604,1.880885185259445,-1.5542133273792604,4.992161227364971,0.2591808628438881,4.88428093645485
4171,1.8808851852594453,-1.5542133273792604,1.8808851852594457,-1.5542133273792604,4.993814058447535,0.2587890195198858,4.884013377926421
4172,1.8808851852594453,-1.5542133273792604,1.8808851852594455,-1.5542133273792604,4.995474059885589,0.2583927502814687,4.883745819397993
4173,1.8808851852594453,-1.5542133273792604,1.8808851852594453,-1.5542133273792604,4.997141221895253,0.2579920318980803,4.883478260869565
4174,1.8808851852594453,-1.5542133273792604,1.8808851852594453,-1.5542133273792604,4.998815534637767,0.25758684115891467,4.883210702341137
4175,1.0200958860177367,-2.5402953070683845,1.0200958860177365,-2.5402953070683845,5.000496988219526,0.25717715487303083,4.882943143812709
4176,1.0200958860177367,-2.5402953070683845,1.0200958860177367,-2.5402953070683845,5.002170033369511,0.25676676162142814,4.8826755852842805
4177,1.0200958860177367,-2.5402953070683845,1.0200958860177367,-2.5402953070683845,5.003834659637624,0.25635563660788324,4.8824080267558525
4178,1.0200958860177367,-2.5402953070683845,1.0200958860177365,-2.5402953070683845,5.005490856568038,0.25594375578611056,4.8821404682274245
4179,1.0200958860177367,-2.5402953070683845,1.020095886017737,-2.5402953070683845,5.007138613699345,0.2555310958604044,4.881872909698997
4180,1.0200958860177367,-2.5402953070683845,1.0200958860177372,-2.5402953070683845,5.008777920564815,0.2551176342862727,4.881605351170569
4181,1.0200958860177367,-2.5402953070683845,1.0200958860177367,-2.5402953070683845,5.01040876669276,0.2547033492710619,4.881337792642141
4182,1.0200958860177367,-2.5402953070683845,1.0200958860177367,-2.5402953070683845,5.012031141607016,0.25428821977457255,4.881070234113713
4183,1.0200958860177367,-2.5402953070683845,1.0200958860177365,-2.5402953070683845,5.013645034827532,0.25387222550966504,4.880802675585285
4184,1.0200958860177367,-2.5402953070683845,1.0200958860177367,-2.5402953070683845,5.0152504358710726,0.2534553469428554,4.880535117056857
4185,1.0200958860177367,-2.5402953070683845,1.0200958860177372,-2.5402953070683845,5.016847334252029,0.2530375652949002,4.880267558528428
4186,1.0200958860177367,-2.5402953070683845,1.0200958860177365,-2.5402953070683845,5.018435719483343,0.25261886254137056,4.88
4187,1.0200958860177367,-2.5402953070683845,1.0200958860177367,-2.5402953070683845,5.020015581077544,0.2521992214132143,4.879732441471572
4188,1.0200958860177367,-2.5402953070683845,1.020095886017737,-2.5402953070683845,5.021586908547894,0.25177862539730594,4.879464882943144
4189,1.0200958860177367,-2.5402953070683845,1.0200958860177367,-2.5402953070683845,5.023149691409644,0.2513570587369838,4.879197324414716
4190,1.0200958860177367,-2.5402953070683845,1.020095886017737,-2.5402953070683845,5.024703919181406,0.2509345064325737,4.878929765886287
4191,1.0200958860177367,-2.5402953070683845,1.0200958860177374,-2.5402953070683845,5.0262495813866295,0.25051095424189906,4.878662207357859
4192,1.0200958860177367,-2.5402953070683845,1.0200958860177374,-2.5402953070683845,5.027786667555193,0.2500863886807757,4.878394648829431
4193,1.0200958860177367,-2.5402953070683845,1.0200958860177367,-2.5402953070683845,5.02931516722511,0.2496607970234918,4.878127090301003
4194,1.0200958860177367,-2.5402953070683845,1.0200958860177367,-2.5402953070683845,5.030835069944335,0.24923416730327175,4.877859531772575
4195,1.0200958860177367,-2.5402953070683845,1.0200958860177367,-2.5402953070683845,5.032346365272698,0.24880648831272315,4.877591973244147
4196,1.0200958860177367,-2.5402953070683845,1.0200958860177365,-2.5402953070683845,5.033849042783929,0.24837774960426665,4.877324414715719
4197,1.0200958860177367,-2.5402953070683845,1.0200958860177367,-2.5402953070683845,5.035343092067813,0.24794794149054739,4.877056856187291
4198,1.0200958860177367,-2.5402953070683845,1.0200958860177367,-2.5402953070683845,5.03682850273244,0.24751705504482754,4.876789297658863
4199,1.0200958860177367,-2.5402953070683845,1.0200958860177365,-2.5402953070683845,5.0383052644065796,0.24708508210135918,4.8765217391304345
4200,1.29637838066087,2.051582371232683,1.29637838066087,2.051582371232683,5.039773366742154,0.24665201525573643,4.8762541806020065
4201,1.29637838066087,2.051582371232683,1.2963783806608704,2.051582371232683,5.041232799416832,0.24621784786522632,4.875986622073579
4202,1.29637838066087,2.051582371232683,1.2963783806608702,2.051582371232683,5.042683578250543,0.24578266109502397,4.875719063545151
4203,1.29637838066087,2.051582371232683,1.29637838066087,2.051582371232683,5.0441257192790205,0.24534653531306988,4.875451505016723
4204,1.29637838066087,2.051582371232683,1.2963783806608704,2.051582371232683,5.045559238743187,0.24490955009139637,4.875183946488294
4205,1.29637838066087,2.051582371232683,1.2963783806608704,2.051582371232683,5.046984153078656,0.24447178420752316,4.874916387959866
4206,1.29637838066087,2.051582371232683,1.29637838066087,2.051582371232683,5.048400478905355,0.24403331564589997,4.874648829431438
4207,1.29637838066087,2.051582371232683,1.29637838066087,2.051582371232683,5.049808233017278,0.24359422159939398,4.87438127090301
4208,1.29637838066087,2.051582371232683,1.2963783806608702,2.051582371232683,5.051207432372341,0.24315457847082023,4.874113712374582
4209,1.29637838066087,2.051582371232683,1.2963783806608695,2.051582371232683,5.052598094082381,0.2427144618745131,4.873846153846154
4210,1.29637838066087,2.051582371232683,1.2963783806608697,2.051582371232683,5.053980235403253,0.24227394663793644,4.873578595317726
4211,1.29637838066087,2.051582371232683,1.29637838066087,2.051582371232683,5.055353873725062,0.241833106803331,4.873311036789298
4212,1.29637838066087,2.051582371232683,1.29637838066087,2.051582371232683,5.056719026562512,0.2413920156293966,4.87304347826087
4213,1.29637838066087,2.051582371232683,1.29637838066087,2.051582371232683,5.058075711545369,0.24095074559300772,4.872775919732441
4214,1.29637838066087,2.051582371232683,1.29637838066087,2.051582371232683,5.059423946409047,0.2405093683909602,4.872508361204013
4215,1.29637838066087,2.051582371232683,1.2963783806608697,2.051582371232683,5.060763748985317,0.24006795494174743,4.872240802675585
4216,1.29637838066087,2.051582371232683,1.2963783806608702,2.051582371232683,5.062095137193129,0.23962657538736407,4.871973244147157
4217,1.29637838066087,2.051582371232683,1.2963783806608697,2.051582371232683,5.063418129029554,0.23918529909513558,4.871705685618729
4218,1.29637838066087,2.051582371232683,1.2963783806608697,2.051582371232683,5.064732742560847,0.23874419465957195,4.871438127090301
4219,1.29637838066087,2.051582371232683,1.2963783806608697,2.051582371232683,5.066038995913624,0.23830332990424327,4.8711705685618725
4220,1.29637838066087,2.051582371232683,1.2963783806608702,2.051582371232683,5.067336907266164,0.2378627718836763,4.8709030100334445
4221,1.29637838066087,2.051582371232683,1.2963783806608702,2.051582371232683,5.0686264948398145,0.2374225868852696,4.8706354515050165
4222,1.29637838066087,2.051582371232683,1.29637838066087,2.051582371232683,5.069907776890534,0.2369828404312259,4.870367892976589
4223,1.29637838066087,2.051582371232683,1.29637838066087,2.051582371232683,5.071180771700532,0.2365435972804999,4.870100334448161
4224,1.29637838066087,2.051582371232683,1.2963783806608695,2.051582371232683,5.072445497570039,0.23610492143076017,4.869832775919733
4225,1.9601138938797864,0.5242424229571825,1.9601138938797862,0.5242424229571825,5.073701972809183,0.23566687612036308,4.869565217391305
4226,1.9601138938797864,0.5242424229571825,1.9601138938797862,0.5242424229571825,5.074965315700376,0.2352242331881753,4.869297658862877
4227,1.9601138938797864,0.5242424229571825,1.9601138938797866,0.5242424229571825,5.076235528386446,0.23477700834104923,4.869030100334449
4228,1.9601138938797864,0.5242424229571825,1.9601138938797864,0.5242424229571825,5.077512613371555,0.23432521792708627,4.86876254180602
4229,1.9601138938797864,0.5242424229571825,1.9601138938797873,0.5242424229571825,5.078796573521724,0.23386887893498176,4.868494983277592
4230,1.9601138938797864,0.5242424229571825,1.960113893879786,0.5242424229571825,5.080087412065267,0.23340800899341638,4.868227424749164
4231,1.9601138938797864,0.5242424229571825,1.9601138938797866,0.5242424229571825,5.081385132593122,0.23294262637049507,4.867959866220736
4232,1.9601138938797864,0.5242424229571825,1.9601138938797862,0.5242424229571825,5.0826897390590835,0.2324727499732333,4.867692307692308
4233,1.9601138938797864,0.5242424229571825,1.9601138938797862,0.5242424229571825,5.084001235779937,0.23199839934709138,4.867424749163879
4234,1.9601138938797864,0.5242424229571825,1.9601138938797866,0.5242424229571825,5.085319627435495,0.23151959467555672,4.867157190635451
4235,1.9601138938797864,0.5242424229571825,1.9601138938797869,0.5242424229571825,5.086644919068535,0.23103635677977483,4.866889632107023
4236,1.9601138938797864,0.5242424229571825,1.960113893879786,0.5242424229571825,5.087977116084639,0.2305487071182288,4.866622073578595
4237,1.9601138938797864,0.5242424229571825,1.9601138938797862,0.5242424229571825,5.089316224251936,0.23005666778646786,4.866354515050167
4238,1.9601138938797864,0.5242424229571825,1.9601138938797866,0.5242424229571825,5.0906622497007445,0.22956026151688502,4.866086956521739
4239,1.9601138938797864,0.5242424229571825,1.9601138938797862,0.5242424229571825,5.092015198923118,0.22905951167854413,4.865819397993311
4240,1.9601138938797864,0.5242424229571825,1.9601138938797862,0.5242424229571825,5.0933750787722945,0.22855444227705649,4.865551839464883
4241,1.9601138938797864,0.5242424229571825,1.9601138938797862,0.5242424229571825,5.0947418964620494,0.22804507795450704,4.865284280936455
4242,1.9601138938797864,0.5242424229571825,1.9601138938797866,0.5242424229571825,5.096115659565948,0.22753144398943054,4.8650167224080265
4243,1.9601138938797864,0.5242424229571825,1.9601138938797869,0.5242424229571825,5.0974963760165,0.2270135662968375,4.8647491638795985
4244,1.9601138938797864,0.5242424229571825,1.9601138938797869,0.5242424229571825,5.098884054104222,0.2264914714282903,4.864481605351171
4245,1.9601138938797864,0.5242424229571825,1.9601138938797862,0.5242424229571825,5.100278702476601,0.22596518657202921,4.864214046822743
4246,1.9601138938797864,0.5242424229571825,1.9601138938797864,0.5242424229571825,5.101680330136953,0.22543473955314883,4.863946488294315
4247,1.9601138938797864,0.5242424229571825,1.9601138938797866,0.5242424229571825,5.103088946443202,0.22490015883382433,4.863678929765886
4248,1.9601138938797864,0.5242424229571825,1.9601138938797864,0.5242424229571825,5.104504561106542,0.22436147351358823,4.863411371237458
4249,1.9601138938797864,0.5242424229571825,1.9601138938797869,0.5242424229571825,5.105927184190018,0.22381871332965714,4.86314381270903
4250,1.0849304145044967,-0.005119518204681826,1.0849304145044967,-0.005119518204681826,5.107356826107002,0.22327190865730862,4.862876254180602
4251,1.0849304145044967,-0.005119518204681826,1.0849304145044965,-0.005119518204681826,5.108778558008649,0.22272681833934466,4.862608695652174
4252,1.0849304145044967,-0.005119518204681826,1.0849304145044965,-0.005119518204681826,5.11019239988211,0.22218349715795196,4.862341137123746
4253,1.0849304145044967,-0.005119518204681826,1.0849304145044967,-0.005119518204681826,5.111598371569006,0.22164199918071553,4.862073578595318
4254,1.0849304145044967,-0.005119518204681826,1.0849304145044971,-0.005119518204681826,5.112996492759509,0.22110237776270986,4.86180602006689
4255,1.0849304145044967,-0.005119518204681826,1.084930414504497,-0.005119518204681826,5.114386782986533,0.22056468554856926,4.861538461538462
4256,1.0849304145044967,-0.005119518204681826,1.0849304145044965,-0.005119518204681826,5.115769261620027,0.22002897447453643,4.861270903010033
4257,1.0849304145044967,-0.005119518204681826,1.084930414504497,-0.005119518204681826,5.1171439478613765,0.21949529577048815,4.861003344481605
4258,1.0849304145044967,-0.005119518204681826,1.0849304145044965,-0.005119518204681826,5.1185108607379135,0.21896369996193715,4.860735785953177
4259,1.0849304145044967,-0.005119518204681826,1.0849304145044967,-0.005119518204681826,5.119870019097531,0.2184342368720092,4.860468227424749
4260,1.0849304145044967,-0.005119518204681826,1.0849304145044967,-0.005119518204681826,5.121221441603403,0.21790695562339443,4.860200668896321
4261,1.0849304145044967,-0.005119518204681826,1.084930414504497,-0.005119518204681826,5.1225651467288085,0.21738190464027224,4.859933110367892
4262,1.0849304145044967,-0.005119518204681826,1.084930414504497,-0.005119518204681826,5.123901152752066,0.21685913165020837,4.8596655518394645
4263,1.0849304145044967,-0.005119518204681826,1.084930414504496,-0.005119518204681826,5.125229477751567,0.2163386836860239,4.8593979933110365
4264,1.0849304145044967,-0.005119518204681826,1.0849304145044965,-0.005119518204681826,5.1265501396009165,0.21582060708763492,4.8591304347826085
4265,1.0849304145044967,-0.005119518204681826,1.084930414504497,-0.005119518204681826,5.127863155964177,0.215304947503862,4.858862876254181
4266,1.0849304145044967,-0.005119518204681826,1.084930414504497,-0.005119518204681826,5.129168544291218,0.21479174989420907,4.858595317725753
4267,1.0849304145044967,-0.005119518204681826,1.0849304145044965,-0.005119518204681826,5.130466321813167,0.2142810585306105,4.858327759197325
4268,1.0849304145044967,-0.005119518204681826,1.0849304145044965,-0.005119518204681826,5.1317565055379655,0.21377291699914583,4.858060200668897
4269,1.0849304145044967,-0.005119518204681826,1.0849304145044967,-0.005119518204681826,5.133039112246024,0.2132673682017214,4.857792642140469
4270,1.0849304145044967,-0.005119518204681826,1.0849304145044967,-0.005119518204681826,5.134314158485988,0.2127644543577182,4.85752508361204
4271,1.0849304145044967,-0.005119518204681826,1.0849304145044973,-0.005119518204681826,5.135581660570597,0.21226421700560505,4.857257525083612
4272,1.0849304145044967,-0.005119518204681826,1.0849304145044967,-0.005119518204681826,5.136841634572653,0.2117666970045167,4.856989966555184
4273,1.0849304145044967,-0.005119518204681826,1.0849304145044967,-0.005119518204681826,5.138094096321085,0.21127193453579604,4.856722408026756
4274,1.0849304145044967,-0.005119518204681826,1.0849304145044967,-0.005119518204681826,5.139339061397123,0.21077996910449984,4.856454849498328
4275,1.498445322838677,-2.0440561173475915,1.4984453228386765,-2.0440561173475915,5.140576545130561,0.2102908395408674,4.8561872909699
4276,1.498445322838677,-2.0440561173475915,1.4984453228386772,-2.0440561173475915,5.141821442093542,0.2097987017779345,4.855919732441471
4277,1.498445322838677,-2.0440561173475915,1.4984453228386772,-2.0440561173475915,5.143073737108545,0.2093035174414072,4.855652173913043
4278,1.498445322838677,-2.0440561173475915,1.4984453228386774,-2.0440561173475915,5.144333414723689,0.20880524749123439,4.855384615384615
4279,1.498445322838677,-2.0440561173475915,1.4984453228386767,-2.0440561173475915,5.1456004592090885,0.20830385222305203,4.855117056856187
4280,1.498445322838677,-2.0440561173475915,1.498445322838677,-2.0440561173475915,5.146874854553108,0.20779929126966953,4.854849498327759
4281,1.498445322838677,-2.0440561173475915,1.4984453228386772,-2.0440561173475915,5.148156584458513,0.20729152360259806,4.854581939799331
4282,1.498445322838677,-2.0440561173475915,1.4984453228386767,-2.0440561173475915,5.149445632338532,0.20678050753362204,4.854314381270903
4283,1.498445322838677,-2.0440561173475915,1.498445322838677,-2.0440561173475915,5.150741981312807,0.20626620071641416,4.854046822742475
4284,1.498445322838677,-2.0440561173475915,1.4984453228386774,-2.0440561173475915,5.1520456142032565,0.2057485601481946,4.853779264214047
4285,1.498445322838677,-2.0440561173475915,1.498445322838676,-2.0440561173475915,5.153356513529833,0.20522754217143513,4.8535117056856185
4286,1.498445322838677,-2.0440561173475915,1.4984453228386772,-2.0440561173475915,5.154674661506188,0.20470310247560886,4.8532441471571905
4287,1.498445322838677,-2.0440561173475915,1.498445322838677,-2.0440561173475915,5.156000040035229,0.2041751960989862,4.852976588628763
4288,1.498445322838677,-2.0440561173475915,1.4984453228386767,-2.0440561173475915,5.1573326307045955,0.20364377743047796,4.852709030100335
4289,1.498445322838677,-2.0440561173475915,1.4984453228386772,-2.0440561173475915,5.15867241478202,0.20310880021152608,4.852441471571907
4290,1.498445322838677,-2.0440561173475915,1.4984453228386776,-2.0440561173475915,5.160019373210607,0.20257021753804305,4.852173913043478
4291,1.498445322838677,-2.0440561173475915,1.4984453228386767,-2.0440561173475915,5.1613734866040035,0.20202798186240062,4.85190635451505
4292,1.498445322838677,-2.0440561173475915,1.498445322838677,-2.0440561173475915,5.162734735241482,0.20148204499546868,4.851638795986622
4293,1.498445322838677,-2.0440561173475915,1.4984453228386767,-2.0440561173475915,5.164103099062924,0.20093235810870516,4.851371237458194
4294,1.498445322838677,-2.0440561173475915,1.4984453228386772,-2.0440561173475915,5.1654785576637074,0.20037887173629776,4.851103678929766
4295,1.498445322838677,-2.0440561173475915,1.4984453228386772,-2.0440561173475915,5.166861090289499,0.19982153577735834,4.850836120401338
4296,1.498445322838677,-2.0440561173475915,1.4984453228386772,-2.0440561173475915,5.168250491519217,0.1992603739393857,4.85056856187291
4297,1.498445322838677,-2.0440561173475915,1.4984453228386772,-2.0440561173475915,5.169639508469333,0.19869826158600215,4.850301003344482
4298,1.498445322838677,-2.0440561173475915,1.4984453228386767,-2.0440561173475915,5.171028123597081,0.19813515732165216,4.850033444816054
4299,1.498445322838677,-2.0440561173475915,1.498445322838677,-2.0440561173475915,5.172416319270623,0.1975710197874515,4.849765886287625
4300,1.2417440912371422,0.9417776840255495,1.241744091237142,0.9417776840255495,5.173804077765366,0.19700580766284054,4.849498327759197
4301,1.2417440912371422,0.9417776840255495,1.2417440912371427,0.9417776840255495,5.175183974631678,0.1964425032169902,4.849230769230769
4302,1.2417440912371422,0.9417776840255495,1.2417440912371425,0.9417776840255495,5.176556030681173,0.19588115988866917,4.848963210702341
4303,1.2417440912371422,0.9417776840255495,1.241744091237142,0.9417776840255495,5.177920266562553,0.19532183040616674,4.848695652173913
4304,1.2417440912371422,0.9417776840255495,1.2417440912371422,0.9417776840255495,5.179276702755816,0.19476456678948076,4.848428093645484
4305,1.2417440912371422,0.9417776840255495,1.2417440912371425,0.9417776840255495,5.180625359566572,0.1942094203524821,4.8481605351170565
4306,1.2417440912371422,0.9417776840255495,1.2417440912371422,0.9417776840255495,5.1819662571204645,0.19365644170505475,4.8478929765886285
4307,1.2417440912371422,0.9417776840255495,1.241744091237142,0.9417776840255495,5.183299415357699,0.19310568075521045,4.8476254180602005
4308,1.2417440912371422,0.9417776840255495,1.2417440912371425,0.9417776840255495,5.184624854027677,0.19255718671117697,4.847357859531773
4309,1.2417440912371422,0.9417776840255495,1.241744091237142,0.9417776840255495,5.185942592683737,0.1920110080834592,4.847090301003345
4310,1.2417440912371422,0.9417776840255495,1.2417440912371425,0.9417776840255495,5.187252650677994,0.19146719268687182,4.846822742474917
4311,1.2417440912371422,0.9417776840255495,1.2417440912371425,0.9417776840255495,5.188555047156296,0.1909257876425431,4.846555183946489
4312,1.2417440912371422,0.9417776840255495,1.2417440912371425,0.9417776840255495,5.189849801053271,0.19038683937988848,4.846287625418061
4313,1.2417440912371422,0.9417776840255495,1.2417440912371425,0.9417776840255495,5.191136931087491,0.1898503936385536,4.846020066889632
4314,1.2417440912371422,0.9417776840255495,1.241744091237142,0.9417776840255495,5.192416455756727,0.18931649547032542,4.845752508361204
4315,1.2417440912371422,0.9417776840255495,1.2417440912371422,0.9417776840255495,5.1936883933333196,0.18878518924101104,4.845484949832776
4316,1.2417440912371422,0.9417776840255495,1.241744091237142,0.9417776840255495,5.194952761859644,0.18825651863228324,4.845217391304348
4317,1.2417440912371422,0.9417776840255495,1.2417440912371427,0.9417776840255495,5.19620957914368,0.18773052664349205,4.84494983277592
4318,1.2417440912371422,0.9417776840255495,1.2417440912371427,0.9417776840255495,5.19745886275469,0.18720725559344153,4.844682274247492
4319,1.2417440912371422,0.9417776840255495,1.2417440912371422,0.9417776840255495,5.19870063001899,0.18668674712213115,4.844414715719063
4320,1.2417440912371422,0.9417776840255495,1.2417440912371422,0.9417776840255495,5.19993489801583,0.18616904219246097,4.844147157190635
4321,1.2417440912371422,0.9417776840255495,1.2417440912371425,0.9417776840255495,5.201161683573372,0.1856541810919001,4.843879598662207
4322,1.2417440912371422,0.9417776840255495,1.2417440912371425,0.9417776840255495,5.20238100326477,0.1851422034341175,4.843612040133779
4323,1.2417440912371422,0.9417776840255495,1.2417440912371422,0.9417776840255495,5.203592873404352,0.18463314816057483,4.843344481605351
4324,1.2417440912371422,0.9417776840255495,1.2417440912371425,0.9417776840255495,5.204797310043905,0.1841270535420806,4.843076923076923
4325,1.8176509649973942,-0.3980326220462269,1.817650964997394,-0.3980326220462269,5.205994328969056,0.18362395718030475,4.842809364548495
4326,1.8176509649973942,-0.3980326220462269,1.8176509649973944,-0.3980326220462269,5.207198695540085,0.18311769584052504,4.842541806020067
4327,1.8176509649973942,-0.3980326220462269,1.8176509649973946,-0.3980326220462269,5.208410394133962,0.18260823237340418,4.8422742474916385
4328,1.8176509649973942,-0.3980326220462269,1.8176509649973938,-0.3980326220462269,5.209629408839297,0.18209552896979386,4.8420066889632105
4329,1.8176509649973942,-0.3980326220462269,1.8176509649973946,-0.3980326220462269,5.210855723452812,0.1815795471622233,4.8417391304347825
4330,1.8176509649973942,-0.3980326220462269,1.8176509649973944,-0.3980326220462269,5.212089321475701,0.18106024782643163,4.841471571906355
4331,1.8176509649973942,-0.3980326220462269,1.817650964997394,-0.3980326220462269,5.213330186109903,0.18053759118294468,4.841204013377927
4332,1.8176509649973942,-0.3980326220462269,1.8176509649973942,-0.3980326220462269,5.214578300254272,0.1800115367986968,4.840936454849499
4333,1.8176509649973942,-0.3980326220462269,1.8176509649973944,-0.3980326220462269,5.215833646500648,0.17948204358869824,4.84066889632107
4334,1.8176509649973942,-0.3980326220462269,1.8176509649973935,-0.3980326220462269,5.217096207129834,0.17894906981774872,4.840401337792642
4335,1.8176509649973942,-0.3980326220462269,1.8176509649973944,-0.3980326220462269,5.2183659641074716,0.17841257310219802,4.840133779264214
4336,1.8176509649973942,-0.3980326220462269,1.8176509649973946,-0.3980326220462269,5.219642899079822,0.177872510411754,4.839866220735786
4337,1.8176509649973942,-0.3980326220462269,1.8176509649973949,-0.3980326220462269,5.220926993369449,0.17732883807133895,4.839598662207358
4338,1.8176509649973942,-0.3980326220462269,1.8176509649973938,-0.3980326220462269,5.222218236826765,0.17678153265615318,4.83933110367893
4339,1.8176509649973942,-0.3980326220462269,1.8176509649973942,-0.3980326220462269,5.223516626761876,0.17623058838935352,4.839063545150502
4340,1.8176509649973942,-0.3980326220462269,1.8176509649973935,-0.3980326220462269,5.224822160481425,0.17567599949566304,4.838795986622074
4341,1.8176509649973942,-0.3980326220462269,1.8176509649973942,-0.3980326220462269,5.226134835288588,0.17511776020137285,4.838528428093646
4342,1.8176509649973942,-0.3980326220462269,1.8176509649973944,-0.3980326220462269,5.227454648483076,0.17455586473434395,4.838260869565217
4343,1.8176509649973942,-0.3980326220462269,1.817650964997394,-0.3980326220462269,5.22878159736114,0.1739903073240091,4.837993311036789
4344,1.8176509649973942,-0.3980326220462269,1.8176509649973942,-0.3980326220462269,5.230115679215565,0.17342108220137464,4.837725752508361
4345,1.8176509649973942,-0.3980326220462269,1.8176509649973942,-0.3980326220462269,5.231456891335676,0.1728481835990223,4.837458193979933
4346,1.8176509649973942,-0.3980326220462269,1.8176509649973942,-0.3980326220462269,5.232805231007337,0.17227160575111108,4.837190635451505
4347,1.8176509649973942,-0.3980326220462269,1.8176509649973942,-0.3980326220462269,5.2341606955129505,0.1716913428933791,4.836923076923076
4348,1.8176509649973942,-0.3980326220462269,1.817650964997394,-0.3980326220462269,5.235523282131461,0.1711073892631454,4.8366555183946485
4349,1.8176509649973942,-0.3980326220462269,1.8176509649973946,-0.3980326220462269,5.2368929881383535,0.17051973909931184,4.8363879598662205
4350,0.5812967296213936,1.052907213792115,0.5812967296213937,1.052907213792115,5.238269810805656,0.1699283866423649,4.8361204013377925
4351,0.5812967296213936,1.052907213792115,0.5812967296213934,1.052907213792115,5.239639048570722,0.1693396462895026,4.835852842809365
4352,0.5812967296213936,1.052907213792115,0.5812967296213933,1.052907213792115,5.241000721315307,0.1687535648345318,4.835585284280937
4353,0.5812967296213936,1.052907213792115,0.5812967296213934,1.052907213792115,5.242354848684891,0.16817018838918749,4.835317725752509
4354,0.5812967296213936,1.052907213792115,0.5812967296213934,1.052907213792115,5.243701450084057,0.16758956238508516,4.835050167224081
4355,0.5812967296213936,1.052907213792115,0.5812967296213934,1.052907213792115,5.245040544671964,0.16701173157563745,4.834782608695653
4356,0.5812967296213936,1.052907213792115,0.5812967296213937,1.052907213792115,5.246372151357932,0.16643674003793435,4.834515050167224
4357,0.5812967296213936,1.052907213792115,0.5812967296213936,1.052907213792115,5.247696288797119,0.16586463117458605,4.834247491638796
4358,0.5812967296213936,1.052907213792115,0.5812967296213937,1.052907213792115,5.249012975386307,0.16529544771552807,4.833979933110368
4359,0.5812967296213936,1.052907213792115,0.5812967296213938,1.052907213792115,5.250322229259785,0.16472923171978765,4.83371237458194
4360,0.5812967296213936,1.052907213792115,0.5812967296213936,1.052907213792115,5.251624068285331,0.16416602457721094,4.833444816053512
4361,0.5812967296213936,1.052907213792115,0.5812967296213937,1.052907213792115,5.252918510060299,0.16360586701015029,4.833177257525083
4362,0.5812967296213936,1.052907213792115,0.5812967296213934,1.052907213792115,5.2542055719078045,0.16304879907511097,4.832909698996655
4363,0.5812967296213936,1.052907213792115,0.5812967296213938,1.052907213792115,5.255485270873007,0.16249486016435694,4.832642140468227
4364,0.5812967296213936,1.052907213792115,0.5812967296213937,1.052907213792115,5.256757623719496,0.16194408900747478,4.832374581939799
4365,0.5812967296213936,1.052907213792115,0.5812967296213936,1.052907213792115,5.258022646925775,0.16139652367289553,4.832107023411371
4366,0.5812967296213936,1.052907213792115,0.5812967296213936,1.052907213792115,5.259280356681843,0.16085220156937366,4.831839464882943
4367,0.5812967296213936,1.052907213792115,0.5812967296213937,1.052907213792115,5.260530768885878,0.16031115944742277,4.831571906354515
4368,0.5812967296213936,1.052907213792115,0.5812967296213938,1.052907213792115,5.2617738991410175,0.1597734334007077,4.831304347826087
4369,0.5812967296213936,1.052907213792115,0.5812967296213937,1.052907213792115,5.263009762752238,0.15923905886739217,4.831036789297659
4370,0.5812967296213936,1.052907213792115,0.5812967296213934,1.052907213792115,5.2642383747233294,0.1587080706314419,4.8307692307692305
4371,0.5812967296213936,1.052907213792115,0.5812967296213936,1.052907213792115,5.265459749753977,0.15818050282388252,4.8305016722408025
4372,0.5812967296213936,1.052907213792115,0.5812967296213936,1.052907213792115,5.2666739022369295,0.15765638892401204,4.8302341137123745
4373,0.5812967296213936,1.052907213792115,0.5812967296213936,1.052907213792115,5.267880846255274,0.15713576176056746,4.829966555183947
4374,0.5812967296213936,1.052907213792115,0.5812967296213934,1.052907213792115,5.269080595579801,0.1566186535128449,4.829698996655519
4375,1.239983516949805,-0.25457404860526134,1.239983516949805,-0.25457404860526134,5.270273163666478,0.1561050957117734,4.829431438127091
4376,1.239983516949805,-0.25457404860526134,1.2399835169498052,-0.25457404860526134,5.271458563654007,0.15559511924094152,4.829163879598662
4377,1.239983516949805,-0.25457404860526134,1.239983516949805,-0.25457404860526134,5.272636777977475,0.15508868364380593,4.828896321070234
4378,1.239983516949805,-0.25457404860526134,1.2399835169498046,-0.25457404860526134,5.273807789392925,0.15458574910950593,4.828628762541806
4379,1.239983516949805,-0.25457404860526134,1.239983516949805,-0.25457404860526134,5.274971580973372,0.15408627647460085,4.828361204013378
4380,1.239983516949805,-0.25457404860526134,1.2399835169498048,-0.25457404860526134,5.276128136104919,0.15359022722475973,4.82809364548495
