Step,u_nom_v,u_nom_w,u_safety_v,u_safety_w,x,y
249,3.19037550434992,-31.915956267517867,2.9589330372764824,-31.936847087029356,3.883441915265409,-0.17032569475376558
250,4.422280916282807,41.099267590281386,-7.72014870626709,27.675013696121837,3.9003919689551685,-0.17692288147301805
251,4.422280916282807,41.099267590281386,21.810760322964317,26.259501082991985,3.912517615950277,-0.18211030102427087
252,1.4639801687472584,42.47123775136255,6.841124665104634,41.559040136107754,3.9291360935569877,-0.18950309445636865
253,1.4639801687472584,42.47123775136255,3.8259671095634693,42.24472359137264,3.950364465164725,-0.19883422448557383
254,1.828853157192991,27.449251308477887,1.828853157192991,27.449251308477887,3.976426116363531,-0.20957622809633514
255,1.828853157192991,27.449251308477887,1.8288531571929914,27.449251308477887,4.007613649723866,-0.22092632165205173
256,6.426896337102656,-12.242830100185921,6.426896337102658,-12.242830100185921,4.044225638854054,-0.23178614065607972
257,6.426896337102656,-12.242830100185921,6.426896337102657,-12.242830100185921,4.086475143888607,-0.240743779700397
258,8.620444376890301,-35.56920654561803,8.620444376890303,-35.56920654561803,4.134135255239993,-0.24786138568345778
259,8.620444376890301,-35.56920654561803,8.620444376890301,-35.56920654561803,4.187023590874862,-0.25350558968170744
260,3.3316251778921426,7.203933899093147,3.331625177892143,7.203933899093147,4.24501126249969,-0.2583377300537554
261,3.3316251778921426,7.203933899093147,3.3316251778921426,7.203933899093147,4.308004284287453,-0.2633061707683332
262,7.230978669264622,1.1573336940053927,7.230978669264622,1.1573336940053927,4.376087828758422,-0.26709084055591115
263,7.230978669264622,1.1573336940053927,7.230978669264624,1.1573336940053927,4.449269713000828,-0.2680863946258972
264,6.272871923123977,-1.6034882663433878,6.272871923123976,-1.6034882663433878,4.527449180851487,-0.266887782175297
265,6.272871923123977,-1.6034882663433878,6.272871923123978,-1.6034882663433878,4.610556355059289,-0.2632067474760978
266,8.232942717709888,2.498228814415907,8.232942717709888,2.498228814415907,4.698614326221401,-0.2584075087740736
267,8.232942717709888,2.498228814415907,8.232942717709891,2.498228814415907,4.791704917553478,-0.2541334780308052
268,6.838481102352677,-2.2408902169917524,6.8384811023526755,-2.2408902169917524,4.889739303199185,-0.2486315401483455
269,6.838481102352677,-2.2408902169917524,6.838481102352676,-2.2408902169917524,4.992555439915338,-0.23987136456774868
270,2.912364908040583,0.3634178767653087,2.912364908040584,0.3634178767653087,5.100254408131977,-0.22958946559174892
271,2.912364908040583,0.3634178767653087,2.9123649080405833,0.3634178767653087,5.2030562480487985,-0.2206630802564892
272,0.20087945815185504,0.825312571562405,0.20087945815185507,0.825312571562405,5.300795624373737,-0.21128084145085607
